"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"394",26,6,2017,21.6,0.2,16.9,24.3
"395",26,6,2018,26.8,0.2,23.8,29.1
"396",26,7,2017,24.8,0.3,18.4,27.8
"397",26,7,2018,24.7,0.3,20,28.4
"398",26,7,2023,17.5,0.2,11.9,19.7
"399",26,8,2017,25.9,0.2,20.5,28.5
"400",26,8,2018,17.1,0.4,7.3,22
"401",26,8,2023,18.7,0.4,8.4,22
"402",26,9,2017,27.5,0.2,23.8,29.3
"403",26,9,2018,18.1,0.5,8.9,23.2
"404",26,9,2023,14.7,0.3,8.8,17.5
"405",26,10,2017,26.7,0.2,23,28.8
"406",26,10,2023,18.2,0.5,9.5,23.1
"407",26,11,2017,20,0.4,10.4,23.1
"408",27,5,2017,14,0.6,1.8,20
"409",27,5,2018,22.4,0.2,18.2,25.1
"410",27,6,2017,22.1,0.2,18.1,24.7
"411",27,6,2018,27,0.2,23.9,29
"412",27,7,2017,24.7,0.2,19.1,27.6
"413",27,7,2018,23.3,0.3,17.6,27.4
"414",27,7,2023,17.4,0.2,13,19.9
"415",27,8,2017,25.9,0.2,21.6,28.5
"416",27,8,2018,18.6,0.4,10.7,22.9
"417",27,8,2023,18.7,0.3,10.3,21.9
"418",27,9,2017,27.7,0.1,24.6,29.4
"419",27,9,2018,17.8,0.5,6.9,22.9
"420",27,9,2023,13.9,0.4,7.1,18.1
"421",27,10,2017,24.8,0.3,17.5,27.6
"422",27,10,2023,19,0.4,12,23.4
"423",27,11,2017,20.8,0.3,14.7,23
"424",28,5,2017,13.4,0.5,3.5,19.2
"425",28,5,2018,22.4,0.3,18,25.3
"426",28,6,2017,23,0.2,18.7,25.3
"427",28,6,2018,26.2,0.2,22.5,29.1
"428",28,7,2017,24.3,0.2,20.2,26.6
"429",28,7,2018,23.1,0.4,14.9,27.1
"430",28,7,2023,18.1,0.3,13,20.7
"431",28,8,2017,26.2,0.2,22.5,28.6
"432",28,8,2018,19.4,0.4,11.9,23.2
"433",28,8,2023,17.1,0.4,8.7,21.4
"434",28,9,2017,27.9,0.1,25.3,29.4
"435",28,9,2018,19.2,0.4,11,22.8
"436",28,9,2023,14.2,0.4,7.3,18.7
"437",28,10,2017,24.2,0.3,13.2,27.2
"438",28,10,2023,19.5,0.4,11.7,23.6
"439",28,11,2017,21,0.2,15.2,22.7
"440",29,5,2017,14,0.4,4.5,18.6
"441",29,5,2018,22.7,0.3,18.1,25.4
"442",29,6,2017,23.4,0.2,18.8,25.5
"443",29,6,2018,24.7,0.3,19.5,28.1
"444",29,7,2018,20.4,0.6,6.4,26.6
"445",29,7,2023,19.1,0.2,14.4,21.6
"446",29,8,2017,26.6,0.2,23.4,28.8
"447",29,8,2018,20,0.3,12.5,23.5
"448",29,8,2023,16.7,0.5,7.8,22.2
"449",29,9,2017,28,0.1,25.9,29.4
"450",29,9,2018,18.3,0.4,10.9,22
"451",29,9,2023,15.4,0.4,8.8,19.4
"452",29,10,2017,23.7,0.2,17.1,26.4
"453",29,10,2023,19.6,0.4,12.1,23.9
"454",29,11,2017,20.5,0.3,15.1,22.9
"455",30,5,2017,14,0.4,6.4,18.3
"456",30,5,2018,22.5,0.2,18.3,25.5
"457",30,6,2017,23.7,0.2,20.5,25.7
"458",30,6,2018,24.1,0.3,18.1,27.6
"459",30,7,2018,19.6,0.6,8.9,25.8
"460",30,7,2023,19.9,0.2,15.5,22.5
