"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"250",5,5,2018,17.8,0.1,16.5,19.1
"251",5,5,2019,14.2,0.1,12.9,15.8
"252",5,5,2021,23.3,0.1,22.3,24.1
"253",5,5,2022,21.2,0.1,19.6,22.5
"254",5,5,2023,9.4,0.1,8.1,10.8
"255",5,6,2015,24.7,0.1,23.3,25.9
"256",5,6,2016,28.4,0,27.7,29.1
"257",5,6,2017,19.5,0.1,18.4,20.8
"258",5,6,2018,26.2,0,25.4,26.7
"259",5,6,2019,22.3,0.1,19.8,23.6
"260",5,6,2020,27,0.1,26.1,28.1
"261",5,6,2021,25.8,0,24.8,26.5
"262",5,6,2022,26,0,25.3,26.5
"263",5,6,2023,23.5,0.1,21.8,25.4
"264",5,7,2015,24.4,0.1,23.2,25.3
"265",5,7,2016,30.4,0,30.1,30.5
"266",5,7,2017,25.4,0,24.9,26.1
"267",5,7,2018,27.2,0,26.6,27.6
"268",5,7,2019,24.4,0,23.5,25.4
"269",5,7,2020,27.7,0,27.3,28.2
"270",5,7,2021,29.2,0,28.3,29.9
"271",5,7,2022,29,0,28.7,29.2
"272",5,7,2023,15.9,0.1,14.5,17.4
"273",5,8,2015,29.5,0,29.1,29.9
"274",5,8,2016,29.9,0,29.5,30.4
"275",5,8,2017,28.9,0,28.5,29.2
"276",5,8,2018,22.8,0.4,3.1,25.1
"277",5,8,2019,27.9,0,27.3,28.6
"278",5,8,2020,30.1,0,29.8,30.3
"279",5,8,2021,18,0.1,16.7,19.9
"280",5,8,2022,30.6,0,30.5,30.8
"281",5,8,2023,24.6,0.1,23.7,25.6
"282",5,9,2015,31.2,0,30.8,31.5
"283",5,9,2016,31.4,0,31.3,31.6
"284",5,9,2017,29,0.1,22.9,29.6
"285",5,9,2018,26.8,0.1,26,28
"286",5,9,2019,27.7,0.3,8.9,28.6
"287",5,9,2020,30.9,0,30.2,31
"288",5,9,2021,19.4,0.1,17.6,21
"289",5,9,2022,30.3,0,30,30.6
"290",5,9,2023,24.1,0.1,23.2,25.2
"291",5,10,2015,28.5,0,27.7,28.8
"292",5,10,2016,31.8,0,31.6,31.9
"293",5,10,2017,29.9,0,29.1,30.3
"294",5,10,2018,22.1,0.1,20.9,23.5
"295",5,10,2019,30.8,0,27.1,31.1
"296",5,10,2020,31.7,0,31.6,31.8
"297",5,10,2021,26,0.1,25,27
"298",5,10,2022,30,0,29.4,30.4
"299",5,10,2023,22.9,0.1,22,23.9
"300",5,11,2015,27.1,0,26.7,27.3
"301",5,11,2016,26.6,0,25.6,27.2
"302",5,11,2017,21,0.1,19.3,23.1
"303",5,11,2018,14.4,0.2,2.7,16.1
"304",5,11,2019,23.2,0,22.4,23.9
"305",5,11,2020,28.8,0,28.1,29.2
"306",5,11,2021,16.5,0.2,14.3,19.6
"307",5,11,2022,26.5,0,25.7,27.2
"308",5,11,2023,22.8,0,22.1,23.4
"309",6,5,2015,19.1,0.1,17.6,20.3
"310",6,5,2016,23.8,0.1,22.3,25.3
"311",6,5,2017,16.8,0.1,15.2,18.3
"312",6,5,2018,18.2,0.1,16.9,19.3
"313",6,5,2019,14.8,0.1,13.2,16.3
"314",6,5,2021,22.6,0.1,21.3,23.5
"315",6,5,2022,21.3,0.1,20.3,22.3
"316",6,5,2023,9.2,0.1,7.6,11
"317",6,6,2015,24.6,0.1,23.1,25.9
"318",6,6,2016,28.2,0,27.4,29.2
"319",6,6,2017,19.9,0.1,18.2,21.3
"320",6,6,2018,26.3,0,25.5,26.8
"321",6,6,2019,22.4,0.1,20.9,24.1
"322",6,6,2020,27.4,0,26.6,28.4
"323",6,6,2021,25.9,0,25.1,26.6
"324",6,6,2022,25.8,0,25.3,26.3
"325",6,6,2023,24,0.1,22.8,25.6
"326",6,7,2015,24.6,0.1,23.5,25.4
"327",6,7,2016,30.3,0,29.7,30.5
"328",6,7,2017,25.6,0,24.9,26.2
"329",6,7,2018,27.1,0,25.7,27.7
"330",6,7,2019,24.8,0,24,25.8
"331",6,7,2020,27.7,0,27.3,28.2
"332",6,7,2021,28.5,0,27.9,29.3
"333",6,7,2022,28.9,0,28.3,29.3
"334",6,7,2023,15.2,0.1,14,16.9
"335",6,8,2015,29.6,0,29.2,29.9
"336",6,8,2016,29.8,0,29.4,30.3
"337",6,8,2017,28.9,0,28.6,29.2
"338",6,8,2018,23,0.2,5.9,24.3
"339",6,8,2019,28.2,0,27.6,28.8
"340",6,8,2020,30.2,0,30,30.4
"341",6,8,2021,18.4,0.1,17,20
"342",6,8,2022,30.7,0,30.5,30.9
"343",6,8,2023,24.8,0.1,23.9,25.8
"344",6,9,2015,31.3,0,31,31.5
"345",6,9,2016,31.4,0,31.3,31.6
"346",6,9,2017,29.2,0,28.5,29.7
"347",6,9,2018,27.1,0.1,25.2,28.2
"348",6,9,2019,28.3,0,27.7,28.8
"349",6,9,2020,30.9,0,30.6,31
"350",6,9,2021,19.8,0.1,18.2,21.3
"351",6,9,2022,29.9,0,29.6,30.1
"352",6,9,2023,24.4,0,23.5,25.3
"353",6,10,2015,28.4,0,27.9,28.9
"354",6,10,2016,31.8,0,31.6,31.9
