"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"430",13,7,2019,30,0.1,29.1,30.7
"431",13,7,2020,31.2,0.1,30.6,31.6
"432",13,7,2021,28.9,0.5,26.1,31.5
"433",13,8,2016,31.4,0,31.3,31.5
"434",13,8,2017,30.6,0,30.3,30.9
"435",13,8,2019,31.1,0.1,30.5,31.6
"436",13,8,2020,31.8,0,31.6,32
"437",13,9,2016,31.6,0,31.5,31.7
"438",13,9,2017,30.6,0.1,29.6,31.1
"439",13,9,2019,31.1,0.1,30.6,31.4
"440",13,9,2020,31.7,0,31.6,31.8
"441",13,10,2015,30.9,0.1,30.2,31.4
"442",13,10,2016,31.6,0.1,30.2,31.8
"443",13,10,2017,31,0,30.7,31.3
"444",13,10,2020,32.4,0,32.2,32.4
"445",13,11,2015,31.4,0.1,30.7,31.6
"446",13,11,2016,30.9,0.2,29.6,31.8
"447",13,11,2017,29.7,0.2,27.8,30.9
"448",13,11,2019,30.7,0.3,28.3,32
"449",13,11,2020,31.4,0.5,19.7,32.4
"450",14,5,2015,29,0.2,27.4,30.3
"451",14,5,2016,29.1,0.2,27.6,30.2
"452",14,5,2017,26.6,0.3,23.4,28.8
"453",14,5,2019,27.5,0.3,25.2,29
"454",14,5,2020,29,0.3,26.7,30.6
"455",14,5,2021,31.2,0.4,28.4,32.2
"456",14,6,2015,29.6,0.1,28.4,30.4
"457",14,6,2016,29.9,0.1,29.2,30.5
"458",14,6,2017,27.7,0.3,24.6,29.7
"459",14,6,2019,29.4,0.3,27,30.6
"460",14,6,2020,30,0.1,29.6,30.4
"461",14,6,2021,31.6,0.1,30.9,32.2
"462",14,7,2015,29.3,0.1,28.4,29.9
"463",14,7,2017,29.8,0.1,28.9,30.5
"464",14,7,2019,29.9,0.1,28.9,30.7
"465",14,7,2020,31.1,0.1,30.5,31.7
"466",14,7,2021,29.1,0.4,25.7,31.4
"467",14,8,2016,31.4,0,31.2,31.5
"468",14,8,2017,30.6,0,30.3,30.9
"469",14,8,2019,31.1,0.1,30.4,31.6
"470",14,8,2020,31.8,0,31.6,32
"471",14,9,2016,31.7,0,31.6,31.8
"472",14,9,2017,30.5,0.1,29.8,31
"473",14,9,2019,31.2,0.1,30.7,31.5
"474",14,9,2020,31.7,0,31.5,31.9
"475",14,10,2015,30.9,0.1,30.3,31.4
"476",14,10,2016,31.7,0,31.5,31.9
"477",14,10,2017,31,0,30.7,31.3
"478",14,10,2020,32.2,NA,32.2,32.2
"479",14,11,2015,30.9,0.1,30,31.6
"480",14,11,2016,31.1,0.1,30,32
"481",14,11,2017,29.9,0.3,27.9,31
"482",14,11,2019,30.9,0.2,28.5,32.2
"483",14,11,2020,31.9,0.1,31.2,32.3
"484",15,5,2015,29.1,0.2,27.4,30.6
"485",15,5,2016,29.1,0.2,27.6,30.2
"486",15,5,2017,26.1,0.4,22.6,28.2
"487",15,5,2019,26.6,0.3,24.2,28
"488",15,5,2020,29.2,0.2,27.1,30.6
"489",15,5,2021,30.8,0.3,28.4,32.1
"490",15,6,2015,29.6,0.1,28.6,30.3
"491",15,6,2016,29.9,0.1,29.3,30.4
"492",15,6,2017,27.9,0.3,25.2,29.8
"493",15,6,2019,29.2,0.3,26.9,30.7
"494",15,6,2020,29.8,0,29.4,30.1
"495",15,6,2021,31.6,0.1,31.2,32.2
"496",15,7,2015,29.6,0.1,28.5,30.5
"497",15,7,2017,29.8,0.1,29.1,30.4
"498",15,7,2019,30,0.1,28.7,30.8
"499",15,7,2020,31,0.1,30.4,31.5
"500",15,7,2021,29.6,0.9,25.8,31.7
"501",15,8,2016,31.4,0,31.1,31.5
"502",15,8,2017,30.5,0.1,29.6,30.8
"503",15,8,2019,31,0.1,30.4,31.4
"504",15,8,2020,31.8,0,31.6,31.9
"505",15,9,2015,30.9,0,30.7,31.1
"506",15,9,2016,31.7,0,31.6,31.8
"507",15,9,2017,30.4,0.1,29.7,31
"508",15,9,2019,31.3,0.1,30.7,31.9
"509",15,9,2020,31.8,0,31.6,31.9
"510",15,10,2015,31,0.1,30.2,31.5
"511",15,10,2016,31.8,0,31.6,31.9
"512",15,10,2017,31,0,30.7,31.3
"513",15,11,2015,30.9,0.1,29.7,31.6
"514",15,11,2016,31.3,0.1,30.2,32
"515",15,11,2019,31.1,0.2,29,32.2
"516",15,11,2020,31.9,0.1,31.2,32.4
"517",16,5,2015,29.3,0.2,27.9,30.5
"518",16,5,2016,29.2,0.2,27.5,30.5
