"","StationCode","DateTimeStamp","Sal","RESULTS.VALID","RESULT.COMMENT","Year","Month","Day"
"354","GRBBR",2017-05-04 16:15:00,2,""," ",2017,5,4
"355","GRBBR",2017-05-04 16:30:00,2.8,""," ",2017,5,4
"356","GRBBR",2017-05-04 16:45:00,3.4,""," ",2017,5,4
"357","GRBBR",2017-05-04 17:00:00,4.4,""," ",2017,5,4
"358","GRBBR",2017-05-04 17:15:00,5.5,""," ",2017,5,4
"359","GRBBR",2017-05-04 17:30:00,6.4,""," ",2017,5,4
"360","GRBBR",2017-05-04 17:45:00,7.2,""," ",2017,5,4
"361","GRBBR",2017-05-04 18:00:00,8.2,""," ",2017,5,4
"362","GRBBR",2017-05-04 18:15:00,9.3,""," ",2017,5,4
"363","GRBBR",2017-05-04 18:30:00,10.4,""," ",2017,5,4
"364","GRBBR",2017-05-04 18:45:00,11.4,""," ",2017,5,4
"365","GRBBR",2017-05-04 19:00:00,12,""," ",2017,5,4
"366","GRBBR",2017-05-04 19:15:00,12.6,""," ",2017,5,4
"367","GRBBR",2017-05-04 19:30:00,13.1,""," ",2017,5,4
"368","GRBBR",2017-05-04 19:45:00,13.5,""," ",2017,5,4
"369","GRBBR",2017-05-04 20:00:00,13.9,""," ",2017,5,4
"370","GRBBR",2017-05-04 20:15:00,14.1,""," ",2017,5,4
"371","GRBBR",2017-05-04 20:30:00,14.2,""," ",2017,5,4
"372","GRBBR",2017-05-04 20:45:00,14.4,""," ",2017,5,4
"373","GRBBR",2017-05-04 21:00:00,14.7,""," ",2017,5,4
