system:index,B,G,N,R,training_poly,.geo
670,132.0,146.0,59.0,143.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8577306973867,43.1319750547235]}"
671,109.0,114.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82693644944708,43.186323129412735]}"
672,111.0,113.0,18.0,95.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82717001142095,43.18621533157864]}"
673,128.0,134.0,51.0,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85387692481783,43.05298619179087]}"
674,119.0,136.0,42.0,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85732645550884,43.13199302102918]}"
675,161.0,162.0,64.0,166.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90652718362007,43.05843896556548]}"
676,120.0,128.0,17.0,112.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8525204687388,43.15857417028628]}"
677,110.0,130.0,32.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85686831471395,43.132460144976925]}"
678,164.0,168.0,65.0,169.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90627565534052,43.05863659492798]}"
679,125.0,131.0,49.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85379607644225,43.05302212440223]}"
680,125.0,131.0,55.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86489925335397,43.09138917018698]}"
681,129.0,141.0,56.0,141.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85770374792817,43.13227149876726]}"
682,116.0,133.0,34.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85704797777076,43.13226251561442]}"
683,158.0,166.0,71.0,165.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90486530034445,43.13294523523035]}"
684,118.0,134.0,33.0,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8569042473253,43.131876240042246]}"
685,166.0,175.0,81.0,176.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90460478891205,43.13302608360592]}"
686,154.0,163.0,86.0,157.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90477546881604,43.1331967635099]}"
687,118.0,127.0,16.0,110.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8519724964155,43.158996378469816]}"
688,131.0,134.0,44.0,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76713560098325,43.07597407991149]}"
689,109.0,114.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82686458422435,43.18641296094114]}"
690,132.0,146.0,58.0,144.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85779357945658,43.13196607157066]}"
691,118.0,125.0,16.0,108.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85180181651151,43.1589065469414]}"
692,163.0,169.0,67.0,171.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90689549288656,43.058726426456396]}"
693,125.0,133.0,57.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86475552290851,43.091263406047204]}"
694,126.0,134.0,56.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86485433758976,43.09140713649266]}"
695,126.0,134.0,56.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86501603434091,43.091496968021076]}"
696,109.0,114.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82708017989255,43.18602668536897]}"
697,146.0,147.0,40.0,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90464970467626,43.133151847745694]}"
698,132.0,146.0,59.0,144.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8576857816225,43.132253532461576]}"
699,132.0,137.0,45.0,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7570295540369,43.07275811119434]}"
700,116.0,133.0,30.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85684136525542,43.1319750547235]}"
701,117.0,126.0,16.0,108.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85255640135017,43.15878976595447]}"
702,113.0,131.0,31.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85684136525542,43.1321277683218]}"
703,117.0,126.0,17.0,106.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85198147956834,43.15883468171867]}"
704,119.0,134.0,40.0,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.857317472356,43.13210980201612]}"
705,113.0,133.0,30.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85672458426849,43.13186725688941]}"
706,133.0,147.0,59.0,144.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85758696694124,43.13195708841782]}"
707,166.0,174.0,68.0,173.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90659006568995,43.05869049384503]}"
708,116.0,126.0,17.0,106.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8521252100138,43.158762816495944]}"
709,128.0,133.0,48.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85457761073944,43.05276161296984]}"
710,113.0,131.0,31.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85685034840826,43.13233438083715]}"
711,113.0,114.0,18.0,95.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82734069132493,43.18621533157864]}"
712,125.0,133.0,50.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8541104867917,43.05286042765109]}"
713,165.0,173.0,69.0,173.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90631158795188,43.058798291679125]}"
714,123.0,123.0,49.0,117.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85440693083545,43.052707714052794]}"
715,128.0,131.0,50.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85451472866956,43.052869410803936]}"
716,132.0,136.0,45.0,138.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76736017980427,43.07618967557968]}"
717,126.0,134.0,56.0,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86490823650682,43.091604765855166]}"
718,125.0,130.0,49.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85432608245989,43.053111955930646]}"
719,129.0,133.0,44.0,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76688407270369,43.07624357449672]}"
720,131.0,134.0,43.0,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76710865152472,43.07614475981547]}"
721,133.0,147.0,61.0,147.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85771273108102,43.13222658300305]}"
722,111.0,131.0,30.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85677848318554,43.13203793679339]}"
723,113.0,113.0,19.0,95.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82736764078346,43.18626923049568]}"
724,109.0,116.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8270711967397,43.18600871906329]}"
725,125.0,130.0,49.0,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85451472866956,43.05272568035848]}"
726,181.0,190.0,91.0,190.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90492818241434,43.13301710045308]}"
727,163.0,169.0,66.0,170.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90687752658087,43.05863659492798]}"
728,109.0,118.0,66.0,101.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88194927744657,43.09703059017125]}"
729,175.0,188.0,91.0,186.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90501801394275,43.13298116784171]}"
730,112.0,124.0,17.0,106.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85286182854676,43.15877179964878]}"
731,116.0,134.0,32.0,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85685034840826,43.131876240042246]}"
732,126.0,133.0,56.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.865123832175,43.09153290063244]}"
733,126.0,131.0,50.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8545237118224,43.05316585484769]}"
734,125.0,133.0,49.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8537601438309,43.053076023319285]}"
735,165.0,175.0,82.0,175.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90457783945354,43.13310693198149]}"
736,113.0,133.0,34.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85706594407645,43.132253532461576]}"
737,116.0,126.0,17.0,106.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85185571542856,43.15896044585845]}"
738,113.0,133.0,30.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85683238210258,43.1319750547235]}"
739,165.0,172.0,68.0,172.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90641938578598,43.05851083078821]}"
740,125.0,133.0,55.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86493518596534,43.09155985009096]}"
741,111.0,114.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82688255053003,43.18623329788432]}"
742,109.0,114.0,19.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82699034836413,43.186323129412735]}"
743,122.0,130.0,47.0,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85408353733317,43.053147888542014]}"
744,118.0,129.0,17.0,108.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8525384350445,43.15871790073174]}"
745,158.0,163.0,61.0,162.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90628463849336,43.05853778024673]}"
746,123.0,128.0,47.0,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85421828462579,43.05296822548519]}"
747,133.0,148.0,61.0,146.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85766781531682,43.13246912812976]}"
748,117.0,126.0,17.0,108.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85285284539393,43.158628069203324]}"
749,126.0,133.0,55.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86491721965966,43.091326288117095]}"
750,117.0,126.0,17.0,106.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85228690676493,43.1590143447755]}"
751,113.0,131.0,29.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85678746633837,43.13213675147464]}"
752,170.0,176.0,74.0,179.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90635650371608,43.05869947699787]}"
753,122.0,128.0,54.0,123.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86494416911817,43.091191540824475]}"
754,165.0,172.0,68.0,171.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90667989721837,43.058420999259795]}"
755,162.0,169.0,65.0,169.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90638345317461,43.05885219059617]}"
756,131.0,134.0,44.0,135.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76705475260768,43.07627950710809]}"
757,162.0,173.0,80.0,171.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90480241827456,43.13299015099456]}"
758,133.0,147.0,59.0,144.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85790137729069,43.13224454930874]}"
759,136.0,148.0,61.0,147.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8577756131509,43.13241522921272]}"
760,133.0,146.0,59.0,144.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85790137729069,43.132325397684305]}"
761,123.0,131.0,56.0,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86470162399146,43.091227473435836]}"
762,125.0,130.0,51.0,129.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8545686275866,43.05281551188689]}"
763,119.0,117.0,57.0,104.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8544159139883,43.0526448319829]}"
764,166.0,174.0,70.0,175.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90674277928827,43.058726426456396]}"
765,88.0,83.0,58.0,61.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88176961438974,43.09703957332409]}"
766,168.0,175.0,71.0,176.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90665294775985,43.058555746552415]}"
767,162.0,164.0,60.0,165.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90634752056324,43.058591679163776]}"
768,136.0,148.0,61.0,147.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85796425936057,43.132019970487704]}"
769,170.0,175.0,72.0,178.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90699430756781,43.05856472970525]}"
770,104.0,109.0,65.0,89.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88193131114087,43.09701262386557]}"
771,168.0,176.0,70.0,176.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90654514992575,43.05860964546946]}"
772,116.0,133.0,34.0,132.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85711085984066,43.13226251561442]}"
773,120.0,125.0,17.0,108.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85203537848538,43.15887959748288]}"
774,108.0,114.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82689153368288,43.186359062024096]}"
775,136.0,148.0,61.0,147.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8575779837884,43.132460144976925]}"
776,111.0,114.0,18.0,97.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82709814619822,43.186017702216134]}"
777,119.0,127.0,17.0,108.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85261928342005,43.15869993442605]}"
778,123.0,130.0,48.0,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85439794768261,43.05315687169485]}"
779,123.0,130.0,55.0,125.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86472857345,43.091218490283]}"
780,113.0,131.0,29.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85673356742133,43.13204691994623]}"
781,168.0,175.0,77.0,173.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90502699709559,43.13295421838319]}"
782,125.0,131.0,55.0,127.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86485433758976,43.09138917018698]}"
783,126.0,133.0,56.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86475552290851,43.09128137235289]}"
784,133.0,146.0,59.0,144.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85790137729069,43.132145734627485]}"
785,122.0,125.0,55.0,116.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8545057455167,43.05260889937154]}"
786,130.0,134.0,44.0,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76715356728893,43.07625255764957]}"
787,126.0,133.0,50.0,130.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85402065526328,43.052878393956775]}"
788,165.0,172.0,67.0,171.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90681464451099,43.05878032537344]}"
789,132.0,137.0,44.0,138.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76699187053778,43.07605492828706]}"
790,160.0,165.0,62.0,166.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90639243632745,43.05887914005469]}"
791,164.0,168.0,65.0,170.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90663498145416,43.05844794871832]}"
792,119.0,137.0,43.0,136.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85738933757874,43.132253532461576]}"
793,132.0,136.0,45.0,137.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7673422134986,43.07627052395525]}"
794,159.0,164.0,62.0,166.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90657209938428,43.05878032537344]}"
795,118.0,127.0,17.0,110.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85234978883483,43.15866400181469]}"
796,115.0,127.0,17.0,110.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85243962036324,43.158619086050486]}"
797,133.0,146.0,59.0,144.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85784747837363,43.13237031344851]}"
798,170.0,177.0,74.0,179.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90661701514848,43.05864557808082]}"
799,118.0,134.0,34.0,134.0,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85693119678383,43.131876240042246]}"
800,140.0,142.0,172.0,113.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72372900645459,43.051432106349345]}"
801,103.0,110.0,151.0,73.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93537208739315,43.034346149645394]}"
802,141.0,157.0,180.0,120.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85488303793603,43.0514231231965]}"
803,106.0,109.0,125.0,85.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72435782715347,43.05140515689082]}"
804,127.0,138.0,171.0,104.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9068595602752,43.07168911600624]}"
805,124.0,107.0,150.0,86.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72368409069038,43.0503541280084]}"
806,92.0,83.0,47.0,64.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69500088366844,43.0709614806261]}"
807,132.0,145.0,171.0,111.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74038377182217,43.06297545775028]}"
808,97.0,91.0,91.0,70.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74157853115004,43.06259816533095]}"
809,115.0,137.0,149.0,100.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81790838084169,43.202142461566076]}"
810,92.0,97.0,155.0,66.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81802516182861,43.20208856264903]}"
811,136.0,150.0,160.0,122.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74140785124607,43.0628496936105]}"
812,102.0,109.0,149.0,75.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81844737001215,43.201702287076856]}"
813,129.0,110.0,155.0,90.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72425901247222,43.05100989816581]}"
814,108.0,106.0,114.0,81.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74149768277448,43.0629574914446]}"
815,127.0,129.0,143.0,104.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69443494503945,43.070988430084626]}"
816,129.0,122.0,158.0,89.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90673379613541,43.07148250349089]}"
817,90.0,78.0,92.0,61.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74052750226762,43.06281376099914]}"
818,110.0,93.0,80.0,73.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69466850701332,43.07114114368293]}"
819,91.0,84.0,119.0,54.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93535412108747,43.03446293063232]}"
820,130.0,118.0,162.0,92.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72360324231481,43.05053379106523]}"
821,101.0,99.0,145.0,68.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93530920532326,43.034247334964135]}"
822,100.0,92.0,76.0,70.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69469545647185,43.07109622791872]}"
823,118.0,114.0,157.0,78.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85464947596216,43.05135125797377]}"
824,105.0,102.0,143.0,71.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93485106452836,43.03410360451868]}"
825,145.0,147.0,178.0,118.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72421409670801,43.05108176338854]}"
826,89.0,84.0,119.0,57.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81805211128714,43.20172923653538]}"
827,127.0,133.0,162.0,102.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72380985483017,43.05025531332715]}"
828,105.0,85.0,115.0,68.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77990066117059,43.0986116250713]}"
829,111.0,105.0,136.0,85.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7235762928563,43.05075836988625]}"
830,137.0,139.0,177.0,113.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72463630489155,43.05102786447149]}"
831,99.0,112.0,171.0,75.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81753108842236,43.201980764814934]}"
832,111.0,118.0,123.0,95.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74156056484436,43.06290359252755]}"
833,126.0,136.0,158.0,109.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72387273690005,43.05139617373798]}"
834,136.0,142.0,165.0,102.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90659006568995,43.071428604573846]}"
835,128.0,136.0,167.0,102.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90669786352406,43.071365722503955]}"
836,103.0,80.0,51.0,63.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69471342277753,43.07082673333348]}"
837,78.0,72.0,113.0,46.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93565954828406,43.03399580668459]}"
838,118.0,101.0,123.0,79.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90663498145416,43.07176098122897]}"
839,119.0,118.0,153.0,94.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72383680428868,43.05077633619194]}"
840,133.0,132.0,179.0,102.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7405005528091,43.063110205042896]}"
841,139.0,130.0,146.0,105.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72359425916197,43.05149498841923]}"
842,121.0,111.0,145.0,83.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90645531839735,43.07159928447783]}"
843,130.0,138.0,174.0,109.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7414168343989,43.062948508291754]}"
844,101.0,109.0,102.0,75.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81811499335703,43.20180110175811]}"
845,97.0,104.0,103.0,71.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81872584775023,43.20213347841324]}"
846,82.0,69.0,87.0,44.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85535016188378,43.0514231231965]}"
847,101.0,112.0,160.0,77.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81780058300758,43.20205263003766]}"
848,130.0,144.0,165.0,104.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90691345919224,43.0717250486176]}"
849,103.0,83.0,123.0,58.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86060530629588,43.08165143250712]}"
850,87.0,75.0,76.0,59.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72407934941539,43.05026429647999]}"
851,120.0,100.0,136.0,78.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72374697276027,43.050614639440795]}"
852,97.0,113.0,165.0,77.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81807007759282,43.20209754580187]}"
853,103.0,103.0,160.0,68.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81757600418656,43.20218737733028]}"
854,112.0,132.0,151.0,104.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81765685256212,43.20218737733028]}"
855,116.0,107.0,133.0,85.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72471715326712,43.05113566230558]}"
856,118.0,107.0,148.0,83.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7798826948649,43.09870145659971]}"
857,100.0,85.0,108.0,70.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72350442763356,43.0503541280084]}"
858,155.0,159.0,199.0,136.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72457342282166,43.050920066637396]}"
859,104.0,117.0,174.0,81.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81844737001215,43.20165737131265]}"
860,121.0,127.0,149.0,100.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74159649745573,43.06288562622187]}"
861,137.0,122.0,167.0,100.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72399850103983,43.05114464545843]}"
862,74.0,59.0,88.0,37.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93517445803064,43.03404970560163]}"
863,138.0,137.0,176.0,113.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72341459610514,43.05073142042773]}"
864,95.0,108.0,125.0,73.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81788143138316,43.20165737131265]}"
865,131.0,130.0,158.0,102.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72395358527562,43.0510727802357]}"
866,138.0,145.0,176.0,118.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72461833858587,43.05117159491695]}"
867,116.0,92.0,129.0,74.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72395358527562,43.05077633619194]}"
868,104.0,117.0,162.0,79.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81809702705135,43.20207059634335]}"
869,106.0,94.0,92.0,77.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6950098668213,43.07121300890566]}"
870,88.0,95.0,95.0,64.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8179982123701,43.20217839417744]}"
871,130.0,130.0,156.0,104.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7242320630137,43.05121651068116]}"
872,81.0,82.0,25.0,62.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81877974666727,43.20143279249162]}"
873,111.0,118.0,122.0,93.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69500088366844,43.07103334584883]}"
874,90.0,93.0,92.0,64.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81795329660589,43.20223229309449]}"
