system:index,B,G,N,R,training_poly,.geo
820,61.0,71.0,181.0,66.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72360324231481,43.05053379106523]}"
821,53.0,57.0,59.0,41.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93530920532326,43.034247334964135]}"
822,61.0,67.0,144.0,66.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69469545647185,43.07109622791872]}"
823,76.0,82.0,145.0,76.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85464947596216,43.05135125797377]}"
824,73.0,83.0,107.0,80.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93485106452836,43.03410360451868]}"
825,131.0,138.0,221.0,130.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72421409670801,43.05108176338854]}"
826,108.0,118.0,168.0,113.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81805211128714,43.20172923653538]}"
827,56.0,68.0,158.0,63.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72380985483017,43.05025531332715]}"
828,47.0,46.0,92.0,40.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77990066117059,43.0986116250713]}"
829,65.0,60.0,156.0,55.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7235762928563,43.05075836988625]}"
830,65.0,71.0,166.0,65.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72463630489155,43.05102786447149]}"
831,104.0,108.0,150.0,100.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81753108842236,43.201980764814934]}"
832,64.5,53.5,104.0,48.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74156056484436,43.06290359252755]}"
833,62.0,46.0,88.0,35.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72387273690005,43.05139617373798]}"
834,84.0,98.0,168.0,106.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90659006568995,43.071428604573846]}"
835,94.0,139.0,193.0,132.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90669786352406,43.071365722503955]}"
836,92.0,91.0,162.0,90.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69471342277753,43.07082673333348]}"
837,98.0,135.0,212.0,133.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93565954828406,43.03399580668459]}"
838,73.0,84.0,123.0,82.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90663498145416,43.07176098122897]}"
839,91.0,100.0,202.0,95.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72383680428868,43.05077633619194]}"
840,110.0,116.5,189.0,108.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7405005528091,43.063110205042896]}"
841,74.0,65.0,114.0,55.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72359425916197,43.05149498841923]}"
842,111.0,125.0,136.0,130.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90645531839735,43.07159928447783]}"
843,64.0,47.0,93.0,38.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7414168343989,43.062948508291754]}"
844,67.0,70.0,129.0,66.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81811499335703,43.20180110175811]}"
845,127.0,148.0,175.0,142.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81872584775023,43.20213347841324]}"
846,73.0,65.0,50.0,54.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85535016188378,43.0514231231965]}"
847,105.0,110.0,170.0,104.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81780058300758,43.20205263003766]}"
848,89.0,116.0,143.0,143.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90691345919224,43.0717250486176]}"
849,49.0,36.0,106.0,29.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86060530629588,43.08165143250712]}"
850,95.0,91.0,185.0,83.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72407934941539,43.05026429647999]}"
851,133.0,132.0,218.0,124.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72374697276027,43.050614639440795]}"
852,138.0,155.0,181.0,148.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81807007759282,43.20209754580187]}"
853,67.0,79.0,128.0,75.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81757600418656,43.20218737733028]}"
854,76.0,80.0,121.0,75.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81765685256212,43.20218737733028]}"
855,67.0,69.0,154.0,63.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72471715326712,43.05113566230558]}"
856,114.0,120.0,161.0,111.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7798826948649,43.09870145659971]}"
857,56.0,52.0,135.0,46.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72350442763356,43.0503541280084]}"
858,130.0,132.0,220.0,124.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72457342282166,43.050920066637396]}"
859,77.0,83.0,155.0,80.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81844737001215,43.20165737131265]}"
860,71.0,56.0,97.0,48.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74159649745573,43.06288562622187]}"
861,53.0,46.0,129.0,38.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72399850103983,43.05114464545843]}"
862,75.0,91.0,144.0,84.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93517445803064,43.03404970560163]}"
863,53.0,45.0,132.0,38.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72341459610514,43.05073142042773]}"
864,70.0,66.0,117.0,61.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81788143138316,43.20165737131265]}"
865,100.0,98.0,182.0,92.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72395358527562,43.0510727802357]}"
866,83.0,90.0,183.0,85.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72461833858587,43.05117159491695]}"
867,56.0,45.0,125.0,40.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72395358527562,43.05077633619194]}"
868,122.0,140.0,174.0,134.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81809702705135,43.20207059634335]}"
869,82.0,65.0,96.0,59.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6950098668213,43.07121300890566]}"
870,76.0,85.0,136.0,80.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8179982123701,43.20217839417744]}"
871,138.0,143.0,223.0,136.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7242320630137,43.05121651068116]}"
872,65.0,48.0,49.0,44.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81877974666727,43.20143279249162]}"
873,121.0,128.0,185.0,122.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69500088366844,43.07103334584883]}"
874,91.0,109.0,157.0,104.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81795329660589,43.20223229309449]}"
875,64.0,53.0,101.0,45.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81768380202065,43.20224127624733]}"
876,92.0,96.0,188.0,90.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72407036626255,43.050785319344776]}"
877,75.0,80.0,143.0,77.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69434511351103,43.07100639639031]}"
878,91.0,94.0,161.0,88.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72400748419267,43.05135125797377]}"
879,79.0,67.0,119.0,60.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74099462621537,43.063244952335516]}"
880,130.0,169.0,214.0,190.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90631158795188,43.071419621421]}"
881,73.0,65.0,79.0,58.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77996354324047,43.098620608224145]}"
882,89.0,100.0,152.0,96.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81796227975873,43.20220534363597]}"
883,78.0,85.0,170.0,80.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72439375976484,43.0510727802357]}"
884,60.0,66.0,58.0,63.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90717397062464,43.071572335019304]}"
885,66.0,67.0,158.0,61.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72409731572108,43.05087515087319]}"
886,55.0,58.0,125.0,53.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81779159985474,43.2017112702297]}"
887,76.0,72.0,102.0,57.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90697634126214,43.07186877906306]}"
888,86.0,85.0,160.0,79.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72380087167733,43.051566853641965]}"
889,106.0,101.0,184.0,92.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72400748419267,43.05114464545843]}"
890,66.0,52.0,73.0,44.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74165039637278,43.06320901972415]}"
891,116.0,120.0,213.0,112.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72462732173871,43.050991931860125]}"
892,54.0,52.0,132.0,49.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82488829059929,43.164305421798964]}"
893,57.0,45.0,105.0,37.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82509490311463,43.16433237125749]}"
894,118.5,127.0,180.0,119.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74124615449492,43.06306528927869]}"
895,105.0,129.0,208.0,101.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93518344118348,43.03412157082436]}"
896,51.0,44.0,127.0,38.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72341459610514,43.05070447096921]}"
897,81.0,102.0,184.0,79.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90709312224907,43.07159030132499]}"
898,113.0,119.0,211.0,112.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7236212086205,43.05086616772035]}"
899,62.0,62.0,141.0,59.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74101259252105,43.062652064248]}"
900,99.0,96.0,165.0,90.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74144378385742,43.062804777846296]}"
901,69.0,91.5,130.5,82.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93504869389086,43.03429225072834]}"
902,111.5,106.0,175.5,97.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74069818217161,43.0628496936105]}"
903,61.0,48.0,139.0,40.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7236212086205,43.0504619258425]}"
904,100.0,104.0,202.0,99.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72348646132788,43.05069548781636]}"
905,77.0,81.0,168.0,75.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72404341680404,43.051261426445365]}"
906,119.0,155.0,205.0,181.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85527829666106,43.051234476986835]}"
907,123.0,127.0,207.0,118.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72384578744152,43.050982948707286]}"
908,67.0,56.0,84.0,50.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69478528800026,43.07146453718521]}"
909,91.0,100.0,160.0,112.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90661701514848,43.071428604573846]}"
910,64.0,63.0,128.0,56.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81845635316499,43.20188195013368]}"
911,99.0,97.0,152.0,91.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69497393420993,43.07124894151702]}"
912,52.0,50.0,122.0,46.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81775566724338,43.201899916439366]}"
913,109.0,122.0,160.0,118.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81811499335703,43.20207059634335]}"
914,92.0,94.0,157.0,88.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81807007759282,43.20191788274504]}"
915,103.0,106.0,189.0,99.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86081191881122,43.08159753359008]}"
916,121.0,124.5,201.0,117.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74088682838128,43.06283172730482]}"
917,74.0,61.0,118.0,52.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81759397049224,43.201908899592205]}"
918,68.0,53.0,111.0,42.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7241871472495,43.0501564986459]}"
919,78.0,69.0,156.0,63.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7241242651796,43.050408026925446]}"
920,100.0,132.0,212.0,122.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9067068466769,43.07176996438181]}"
921,68.0,66.0,144.0,60.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72386375374721,43.05149498841923]}"
922,72.0,73.0,117.0,66.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85531422927242,43.05146803896071]}"
923,72.0,95.0,137.0,94.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93494089605677,43.0341305539772]}"
924,59.0,45.0,85.0,42.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69467749016617,43.07139267196248]}"
925,65.0,65.0,127.0,62.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69508173204402,43.07097046377894]}"
926,97.0,101.0,160.0,94.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81806109443998,43.20194483220357]}"
927,89.0,103.0,175.0,96.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81879771297297,43.20180110175811]}"
928,121.0,126.0,221.0,120.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72353137709209,43.05066853835784]}"
929,71.0,86.0,71.0,91.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90706617279054,43.07173403177045]}"
930,108.0,113.0,188.0,106.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86084785142259,43.08148075260314]}"
931,92.0,93.0,174.0,89.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74064428325455,43.06319105341847]}"
932,54.0,46.0,116.0,40.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.724384776612,43.05128837590389]}"
933,92.0,93.0,156.0,98.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90677871189962,43.07182386329886]}"
934,94.0,106.0,152.0,101.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81755803788087,43.20213347841324]}"
935,89.0,70.0,93.0,57.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7247351195728,43.05128837590389]}"
936,63.5,69.5,144.5,71.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93536310424031,43.034013772990264]}"
937,113.0,119.0,193.0,113.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74028495714091,43.06275986208209]}"
938,85.5,88.5,170.5,80.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74045563704489,43.06273291262357]}"
939,78.0,98.0,147.0,128.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9067068466769,43.07141063826816]}"
940,65.0,69.5,87.0,64.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93522835694769,43.03399580668459]}"
941,71.0,66.0,121.0,62.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81740532428257,43.20182805121664]}"
942,86.0,92.0,161.0,85.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7404107212807,43.06293054198608]}"
943,87.0,81.0,146.0,74.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74078801370003,43.06323596918268]}"
944,111.0,109.0,172.0,103.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6946415575548,43.07086266594485]}"
945,85.0,111.0,167.0,105.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90689549288656,43.07144657087953]}"
946,95.0,122.0,148.0,158.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90700329072065,43.07156335186646]}"
947,94.0,130.0,196.0,94.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85500880207582,43.05149498841923]}"
948,59.0,54.5,40.0,52.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9353181884761,43.03447191378517]}"
949,59.0,61.0,110.0,57.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81810601020419,43.20223229309449]}"
950,65.0,66.0,61.5,51.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93509360965507,43.03426530126982]}"
951,58.0,50.0,103.0,48.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81796227975873,43.201863983828]}"
952,108.0,117.0,163.0,108.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77989167801775,43.098728406058235]}"
953,106.0,112.0,169.0,105.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81779159985474,43.20205263003766]}"
954,58.0,39.0,47.0,30.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81877076351444,43.20162143870129]}"
955,112.0,122.0,156.0,114.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81743227374109,43.20212449526039]}"
956,81.0,83.0,145.0,65.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93515649172497,43.03410360451868]}"
957,62.0,69.0,78.0,55.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93535412108747,43.03399580668459]}"
958,120.0,123.0,214.0,117.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72429494508359,43.050605656287956]}"
959,49.0,43.0,116.0,38.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86100056502089,43.08184906186963]}"
960,70.0,49.5,82.0,41.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.740392754975,43.06311918819574]}"
961,74.0,87.0,128.0,67.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93518344118348,43.03414852028288]}"
962,99.0,103.0,182.0,97.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74050953596195,43.06283172730482]}"
963,135.0,143.0,212.0,137.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7408059800057,43.06306528927869]}"
964,96.0,101.0,139.0,99.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7801432062973,43.09881823758665]}"
965,68.0,59.0,118.0,55.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69487511952867,43.07108724476588]}"
966,92.0,118.0,196.0,104.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85510761675707,43.05128837590389]}"
967,78.0,88.0,155.0,71.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90703024017918,43.071509452949414]}"
968,118.0,119.0,214.0,111.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72364815807902,43.05062362259363]}"
969,43.0,35.0,100.0,28.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81756702103371,43.20191788274504]}"
970,84.0,92.0,193.0,87.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72435782715347,43.05033616170272]}"
971,71.0,85.0,156.0,74.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85471235803206,43.05145007265503]}"
972,57.0,44.0,83.0,37.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81896839287694,43.20195381535641]}"
973,64.0,47.0,102.0,35.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72421409670801,43.05019243125726]}"
974,99.0,105.0,202.0,99.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7236661243847,43.05110871284706]}"
975,70.0,65.0,137.0,64.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69450681026218,43.07101537954315]}"
976,73.0,79.0,148.0,70.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93486903083404,43.03399580668459]}"
977,63.0,56.0,69.0,61.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93533615478178,43.03398682353174]}"
978,64.0,66.0,61.0,61.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90707515594339,43.071743014923285]}"
979,49.0,43.0,110.0,36.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7236212086205,43.051225493833996]}"
980,61.0,50.0,105.0,40.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72395358527562,43.051333291668094]}"
981,77.0,72.0,127.0,70.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81807007759282,43.20163042185413]}"
982,57.0,50.0,132.0,43.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7237739222188,43.051162611764106]}"
983,62.0,54.0,107.0,52.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69472240593038,43.07117707629429]}"
984,109.0,116.0,180.0,107.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74130005341196,43.063218002876994]}"
985,84.0,95.0,207.0,91.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72367510753755,43.0505068416067]}"
986,108.0,121.0,185.0,114.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74041970443353,43.062939525138916]}"
987,104.0,109.0,191.0,103.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72439375976484,43.051063797082854]}"
988,122.0,127.0,179.5,119.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74147073331595,43.06312817134858]}"
989,116.0,119.0,193.0,113.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72415121463813,43.05104583077717]}"
990,62.0,47.0,105.0,39.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72450155759893,43.05088413402603]}"
991,93.0,106.0,177.0,99.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81877974666727,43.20181906806379]}"
992,98.0,102.0,95.0,129.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90701227387349,43.07178793068749]}"
993,58.0,59.0,76.0,44.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85484710532468,43.05140515689082]}"
994,73.0,87.0,107.0,78.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9349049634454,43.03409462136584]}"
995,71.0,110.5,137.5,79.5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93543496946303,43.03385207623913]}"
996,68.0,67.0,77.0,68.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93507564334939,43.034552762160736]}"
997,60.0,51.0,111.0,45.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.81814194281556,43.20194483220357]}"
998,91.0,135.0,207.0,138.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.85470337487922,43.0514231231965]}"
999,125.0,125.0,211.0,117.0,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72372900645459,43.0511176959999]}"
